,img_path,class,age_class,mask_class,gender_class,age,re_age_class1,re_age_class2,re_age_class3,re_labeled_class1,re_labeled_class2,re_labeled_class3
6943,001785_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
6944,001786_male_Asian_28/mask1.jpg,0,0,0,0,28,0,0,0,0,0,0
6945,001786_male_Asian_28/mask5.jpg,0,0,0,0,28,0,0,0,0,0,0
6946,001786_male_Asian_28/mask2.jpg,0,0,0,0,28,0,0,0,0,0,0
6947,001786_male_Asian_28/mask4.jpg,0,0,0,0,28,0,0,0,0,0,0
6948,001786_male_Asian_28/incorrect_mask.jpg,6,0,1,0,28,0,0,0,6,6,6
6949,001786_male_Asian_28/normal.jpg,12,0,2,0,28,0,0,0,12,12,12
6950,001786_male_Asian_28/mask3.jpg,0,0,0,0,28,0,0,0,0,0,0
6951,001787_female_Asian_26/mask1.jpg,3,0,0,1,26,0,0,0,3,3,3
6952,001787_female_Asian_26/mask5.jpg,3,0,0,1,26,0,0,0,3,3,3
6953,001787_female_Asian_26/mask2.jpg,3,0,0,1,26,0,0,0,3,3,3
6954,001787_female_Asian_26/mask4.jpg,3,0,0,1,26,0,0,0,3,3,3
6955,001787_female_Asian_26/incorrect_mask.jpg,9,0,1,1,26,0,0,0,9,9,9
6956,001787_female_Asian_26/normal.jpg,15,0,2,1,26,0,0,0,15,15,15
6957,001787_female_Asian_26/mask3.jpg,3,0,0,1,26,0,0,0,3,3,3
6958,001788_male_Asian_28/mask1.jpg,0,0,0,0,28,0,0,0,0,0,0
6959,001788_male_Asian_28/mask5.jpg,0,0,0,0,28,0,0,0,0,0,0
6960,001788_male_Asian_28/mask2.jpg,0,0,0,0,28,0,0,0,0,0,0
6961,001788_male_Asian_28/mask4.jpg,0,0,0,0,28,0,0,0,0,0,0
6962,001788_male_Asian_28/incorrect_mask.jpg,6,0,1,0,28,0,0,0,6,6,6
6963,001788_male_Asian_28/normal.jpg,12,0,2,0,28,0,0,0,12,12,12
6964,001788_male_Asian_28/mask3.jpg,0,0,0,0,28,0,0,0,0,0,0
6965,001790_female_Asian_50/mask1.jpg,4,1,0,1,50,1,1,1,4,4,4
6966,001790_female_Asian_50/mask5.jpg,4,1,0,1,50,1,1,1,4,4,4
6967,001790_female_Asian_50/mask2.jpg,4,1,0,1,50,1,1,1,4,4,4
6968,001790_female_Asian_50/mask4.jpg,4,1,0,1,50,1,1,1,4,4,4
6969,001790_female_Asian_50/incorrect_mask.jpg,10,1,1,1,50,1,1,1,10,10,10
6970,001790_female_Asian_50/normal.jpg,16,1,2,1,50,1,1,1,16,16,16
6971,001790_female_Asian_50/mask3.jpg,4,1,0,1,50,1,1,1,4,4,4
6972,001791_male_Asian_24/mask1.jpg,0,0,0,0,24,0,0,0,0,0,0
6973,001791_male_Asian_24/mask5.jpg,0,0,0,0,24,0,0,0,0,0,0
6974,001791_male_Asian_24/mask2.jpg,0,0,0,0,24,0,0,0,0,0,0
6975,001791_male_Asian_24/mask4.jpg,0,0,0,0,24,0,0,0,0,0,0
6976,001791_male_Asian_24/incorrect_mask.jpg,6,0,1,0,24,0,0,0,6,6,6
6977,001791_male_Asian_24/normal.jpg,12,0,2,0,24,0,0,0,12,12,12
6978,001791_male_Asian_24/mask3.jpg,0,0,0,0,24,0,0,0,0,0,0
6979,001792_male_Asian_26/mask1.jpg,0,0,0,0,26,0,0,0,0,0,0
6980,001792_male_Asian_26/mask5.jpg,0,0,0,0,26,0,0,0,0,0,0
6981,001792_male_Asian_26/mask2.jpg,0,0,0,0,26,0,0,0,0,0,0
6982,001792_male_Asian_26/mask4.jpg,0,0,0,0,26,0,0,0,0,0,0
6983,001792_male_Asian_26/incorrect_mask.jpg,6,0,1,0,26,0,0,0,6,6,6
6984,001792_male_Asian_26/normal.jpg,12,0,2,0,26,0,0,0,12,12,12
6985,001792_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
6986,001793_female_Asian_25/mask1.jpg,3,0,0,1,25,0,0,0,3,3,3
6987,001793_female_Asian_25/mask5.jpg,3,0,0,1,25,0,0,0,3,3,3
6988,001793_female_Asian_25/mask2.jpg,3,0,0,1,25,0,0,0,3,3,3
6989,001793_female_Asian_25/mask4.jpg,3,0,0,1,25,0,0,0,3,3,3
6990,001793_female_Asian_25/incorrect_mask.jpg,9,0,1,1,25,0,0,0,9,9,9
6991,001793_female_Asian_25/normal.jpg,15,0,2,1,25,0,0,0,15,15,15
6992,001793_female_Asian_25/mask3.jpg,3,0,0,1,25,0,0,0,3,3,3
6993,001794_female_Asian_53/mask1.jpg,4,1,0,1,53,1,1,1,4,4,4
6994,001794_female_Asian_53/mask5.jpg,4,1,0,1,53,1,1,1,4,4,4
6995,001794_female_Asian_53/mask2.jpg,4,1,0,1,53,1,1,1,4,4,4
6996,001794_female_Asian_53/mask4.jpg,4,1,0,1,53,1,1,1,4,4,4
6997,001794_female_Asian_53/incorrect_mask.jpg,10,1,1,1,53,1,1,1,10,10,10
6998,001794_female_Asian_53/normal.jpg,16,1,2,1,53,1,1,1,16,16,16
6999,001794_female_Asian_53/mask3.jpg,4,1,0,1,53,1,1,1,4,4,4
7000,001795_male_Asian_27/mask1.jpg,0,0,0,0,27,0,0,0,0,0,0
7001,001795_male_Asian_27/mask5.jpg,0,0,0,0,27,0,0,0,0,0,0
7002,001795_male_Asian_27/mask2.jpg,0,0,0,0,27,0,0,0,0,0,0
7003,001795_male_Asian_27/mask4.jpg,0,0,0,0,27,0,0,0,0,0,0
7004,001795_male_Asian_27/incorrect_mask.jpg,6,0,1,0,27,0,0,0,6,6,6
7005,001795_male_Asian_27/normal.jpg,12,0,2,0,27,0,0,0,12,12,12
7006,001795_male_Asian_27/mask3.jpg,0,0,0,0,27,0,0,0,0,0,0
7007,001796_female_Asian_23/mask1.jpg,3,0,0,1,23,0,0,0,3,3,3
7008,001796_female_Asian_23/mask5.jpg,3,0,0,1,23,0,0,0,3,3,3
7009,001796_female_Asian_23/mask2.jpg,3,0,0,1,23,0,0,0,3,3,3
7010,001796_female_Asian_23/mask4.jpg,3,0,0,1,23,0,0,0,3,3,3
7011,001796_female_Asian_23/incorrect_mask.jpg,9,0,1,1,23,0,0,0,9,9,9
7012,001796_female_Asian_23/normal.jpg,15,0,2,1,23,0,0,0,15,15,15
7013,001796_female_Asian_23/mask3.jpg,3,0,0,1,23,0,0,0,3,3,3
7014,001798_male_Asian_23/mask1.jpg,0,0,0,0,23,0,0,0,0,0,0
7015,001798_male_Asian_23/mask5.jpg,0,0,0,0,23,0,0,0,0,0,0
7016,001798_male_Asian_23/mask2.jpg,0,0,0,0,23,0,0,0,0,0,0
7017,001798_male_Asian_23/mask4.jpg,0,0,0,0,23,0,0,0,0,0,0
7018,001798_male_Asian_23/incorrect_mask.jpg,6,0,1,0,23,0,0,0,6,6,6
7019,001798_male_Asian_23/normal.jpg,12,0,2,0,23,0,0,0,12,12,12
7020,001798_male_Asian_23/mask3.jpg,0,0,0,0,23,0,0,0,0,0,0
7021,001799_female_Asian_25/mask1.jpg,3,0,0,1,25,0,0,0,3,3,3
7022,001799_female_Asian_25/mask5.jpg,3,0,0,1,25,0,0,0,3,3,3
7023,001799_female_Asian_25/mask2.jpg,3,0,0,1,25,0,0,0,3,3,3
7024,001799_female_Asian_25/mask4.jpg,3,0,0,1,25,0,0,0,3,3,3
7025,001799_female_Asian_25/incorrect_mask.jpg,9,0,1,1,25,0,0,0,9,9,9
7026,001799_female_Asian_25/normal.jpg,15,0,2,1,25,0,0,0,15,15,15
7027,001799_female_Asian_25/mask3.jpg,3,0,0,1,25,0,0,0,3,3,3
7028,001800_female_Asian_54/mask1.jpg,4,1,0,1,54,1,1,1,4,4,4
7029,001800_female_Asian_54/mask5.jpg,4,1,0,1,54,1,1,1,4,4,4
7030,001800_female_Asian_54/mask2.jpg,4,1,0,1,54,1,1,1,4,4,4
7031,001800_female_Asian_54/mask4.jpg,4,1,0,1,54,1,1,1,4,4,4
7032,001800_female_Asian_54/incorrect_mask.jpg,10,1,1,1,54,1,1,1,10,10,10
7033,001800_female_Asian_54/normal.jpg,16,1,2,1,54,1,1,1,16,16,16
7034,001800_female_Asian_54/mask3.jpg,4,1,0,1,54,1,1,1,4,4,4
7035,001803_female_Asian_27/mask1.jpg,3,0,0,1,27,0,0,0,3,3,3
7036,001803_female_Asian_27/mask5.jpg,3,0,0,1,27,0,0,0,3,3,3
7037,001803_female_Asian_27/mask2.jpg,3,0,0,1,27,0,0,0,3,3,3
7038,001803_female_Asian_27/mask4.jpg,3,0,0,1,27,0,0,0,3,3,3
7039,001803_female_Asian_27/incorrect_mask.jpg,9,0,1,1,27,0,0,0,9,9,9
7040,001803_female_Asian_27/normal.jpg,15,0,2,1,27,0,0,0,15,15,15
7041,001803_female_Asian_27/mask3.jpg,3,0,0,1,27,0,0,0,3,3,3
7042,001804_female_Asian_23/mask1.jpg,3,0,0,1,23,0,0,0,3,3,3
7043,001804_female_Asian_23/mask5.jpg,3,0,0,1,23,0,0,0,3,3,3
7044,001804_female_Asian_23/mask2.jpg,3,0,0,1,23,0,0,0,3,3,3
7045,001804_female_Asian_23/mask4.jpg,3,0,0,1,23,0,0,0,3,3,3
7046,001804_female_Asian_23/incorrect_mask.jpg,9,0,1,1,23,0,0,0,9,9,9
7047,001804_female_Asian_23/normal.jpg,15,0,2,1,23,0,0,0,15,15,15
7048,001804_female_Asian_23/mask3.jpg,3,0,0,1,23,0,0,0,3,3,3
7049,001806_female_Asian_23/mask1.jpg,3,0,0,1,23,0,0,0,3,3,3
7050,001806_female_Asian_23/mask5.jpg,3,0,0,1,23,0,0,0,3,3,3
7051,001806_female_Asian_23/mask2.jpg,3,0,0,1,23,0,0,0,3,3,3
7052,001806_female_Asian_23/mask4.jpg,3,0,0,1,23,0,0,0,3,3,3
7053,001806_female_Asian_23/incorrect_mask.jpg,9,0,1,1,23,0,0,0,9,9,9
7054,001806_female_Asian_23/normal.jpg,15,0,2,1,23,0,0,0,15,15,15
7055,001806_female_Asian_23/mask3.jpg,3,0,0,1,23,0,0,0,3,3,3
7056,001808_male_Asian_55/mask1.jpg,1,1,0,0,55,1,1,1,1,1,1
7057,001808_male_Asian_55/mask5.jpg,1,1,0,0,55,1,1,1,1,1,1
7058,001808_male_Asian_55/mask2.jpg,1,1,0,0,55,1,1,1,1,1,1
7059,001808_male_Asian_55/mask4.jpg,1,1,0,0,55,1,1,1,1,1,1
7060,001808_male_Asian_55/incorrect_mask.jpg,7,1,1,0,55,1,1,1,7,7,7
7061,001808_male_Asian_55/normal.jpg,13,1,2,0,55,1,1,1,13,13,13
7062,001808_male_Asian_55/mask3.jpg,1,1,0,0,55,1,1,1,1,1,1
7063,001809_male_Asian_24/mask1.jpg,0,0,0,0,24,0,0,0,0,0,0
7064,001809_male_Asian_24/mask5.jpg,0,0,0,0,24,0,0,0,0,0,0
7065,001809_male_Asian_24/mask2.jpg,0,0,0,0,24,0,0,0,0,0,0
7066,001809_male_Asian_24/mask4.jpg,0,0,0,0,24,0,0,0,0,0,0
7067,001809_male_Asian_24/incorrect_mask.jpg,6,0,1,0,24,0,0,0,6,6,6
7068,001809_male_Asian_24/normal.jpg,12,0,2,0,24,0,0,0,12,12,12
7069,001809_male_Asian_24/mask3.jpg,0,0,0,0,24,0,0,0,0,0,0
7070,001810_male_Asian_56/mask1.jpg,1,1,0,0,56,1,1,1,1,1,1
7071,001810_male_Asian_56/mask5.jpg,1,1,0,0,56,1,1,1,1,1,1
7072,001810_male_Asian_56/mask2.jpg,1,1,0,0,56,1,1,1,1,1,1
7073,001810_male_Asian_56/mask4.jpg,1,1,0,0,56,1,1,1,1,1,1
7074,001810_male_Asian_56/incorrect_mask.jpg,7,1,1,0,56,1,1,1,7,7,7
7075,001810_male_Asian_56/normal.jpg,13,1,2,0,56,1,1,1,13,13,13
7076,001810_male_Asian_56/mask3.jpg,1,1,0,0,56,1,1,1,1,1,1
7077,001812_male_Asian_21/mask1.jpg,0,0,0,0,21,0,0,0,0,0,0
7078,001812_male_Asian_21/mask5.jpg,0,0,0,0,21,0,0,0,0,0,0
7079,001812_male_Asian_21/mask2.jpg,0,0,0,0,21,0,0,0,0,0,0
7080,001812_male_Asian_21/mask4.jpg,0,0,0,0,21,0,0,0,0,0,0
7081,001812_male_Asian_21/incorrect_mask.jpg,6,0,1,0,21,0,0,0,6,6,6
7082,001812_male_Asian_21/normal.jpg,12,0,2,0,21,0,0,0,12,12,12
7083,001812_male_Asian_21/mask3.jpg,0,0,0,0,21,0,0,0,0,0,0
7084,001813_male_Asian_55/mask1.jpg,1,1,0,0,55,1,1,1,1,1,1
7085,001813_male_Asian_55/mask5.jpg,1,1,0,0,55,1,1,1,1,1,1
7086,001813_male_Asian_55/mask2.jpg,1,1,0,0,55,1,1,1,1,1,1
7087,001813_male_Asian_55/mask4.jpg,1,1,0,0,55,1,1,1,1,1,1
7088,001813_male_Asian_55/incorrect_mask.jpg,7,1,1,0,55,1,1,1,7,7,7
7089,001813_male_Asian_55/normal.jpg,13,1,2,0,55,1,1,1,13,13,13
7090,001813_male_Asian_55/mask3.jpg,1,1,0,0,55,1,1,1,1,1,1
7091,001815_male_Asian_26/mask1.jpg,0,0,0,0,26,0,0,0,0,0,0
7092,001815_male_Asian_26/mask5.jpg,0,0,0,0,26,0,0,0,0,0,0
7093,001815_male_Asian_26/mask2.jpg,0,0,0,0,26,0,0,0,0,0,0
7094,001815_male_Asian_26/mask4.jpg,0,0,0,0,26,0,0,0,0,0,0
7095,001815_male_Asian_26/incorrect_mask.jpg,6,0,1,0,26,0,0,0,6,6,6
7096,001815_male_Asian_26/normal.jpg,12,0,2,0,26,0,0,0,12,12,12
7097,001815_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
7098,001817_male_Asian_23/mask1.jpg,0,0,0,0,23,0,0,0,0,0,0
7099,001817_male_Asian_23/mask5.jpg,0,0,0,0,23,0,0,0,0,0,0
7100,001817_male_Asian_23/mask2.jpg,0,0,0,0,23,0,0,0,0,0,0
7101,001817_male_Asian_23/mask4.jpg,0,0,0,0,23,0,0,0,0,0,0
7102,001817_male_Asian_23/incorrect_mask.jpg,6,0,1,0,23,0,0,0,6,6,6
7103,001817_male_Asian_23/normal.jpg,12,0,2,0,23,0,0,0,12,12,12
7104,001817_male_Asian_23/mask3.jpg,0,0,0,0,23,0,0,0,0,0,0
7105,001820_female_Asian_22/mask1.jpg,3,0,0,1,22,0,0,0,3,3,3
7106,001820_female_Asian_22/mask5.jpg,3,0,0,1,22,0,0,0,3,3,3
7107,001820_female_Asian_22/mask2.jpg,3,0,0,1,22,0,0,0,3,3,3
7108,001820_female_Asian_22/mask4.jpg,3,0,0,1,22,0,0,0,3,3,3
7109,001820_female_Asian_22/incorrect_mask.jpg,9,0,1,1,22,0,0,0,9,9,9
7110,001820_female_Asian_22/normal.jpg,15,0,2,1,22,0,0,0,15,15,15
7111,001820_female_Asian_22/mask3.jpg,3,0,0,1,22,0,0,0,3,3,3
7112,001821_female_Asian_36/mask1.jpg,4,1,0,1,36,1,1,1,4,4,4
7113,001821_female_Asian_36/mask5.jpg,4,1,0,1,36,1,1,1,4,4,4
7114,001821_female_Asian_36/mask2.jpg,4,1,0,1,36,1,1,1,4,4,4
7115,001821_female_Asian_36/mask4.jpg,4,1,0,1,36,1,1,1,4,4,4
7116,001821_female_Asian_36/incorrect_mask.jpg,10,1,1,1,36,1,1,1,10,10,10
7117,001821_female_Asian_36/normal.jpg,16,1,2,1,36,1,1,1,16,16,16
7118,001821_female_Asian_36/mask3.jpg,4,1,0,1,36,1,1,1,4,4,4
7119,001822_female_Asian_18/mask1.jpg,3,0,0,1,18,0,0,0,3,3,3
7120,001822_female_Asian_18/mask5.jpg,3,0,0,1,18,0,0,0,3,3,3
7121,001822_female_Asian_18/mask2.jpg,3,0,0,1,18,0,0,0,3,3,3
7122,001822_female_Asian_18/mask4.jpg,3,0,0,1,18,0,0,0,3,3,3
7123,001822_female_Asian_18/incorrect_mask.jpg,9,0,1,1,18,0,0,0,9,9,9
7124,001822_female_Asian_18/normal.jpg,15,0,2,1,18,0,0,0,15,15,15
7125,001822_female_Asian_18/mask3.jpg,3,0,0,1,18,0,0,0,3,3,3
7126,001825_female_Asian_21/mask1.jpg,3,0,0,1,21,0,0,0,3,3,3
7127,001825_female_Asian_21/mask5.jpg,3,0,0,1,21,0,0,0,3,3,3
7128,001825_female_Asian_21/mask2.jpg,3,0,0,1,21,0,0,0,3,3,3
7129,001825_female_Asian_21/mask4.jpg,3,0,0,1,21,0,0,0,3,3,3
7130,001825_female_Asian_21/incorrect_mask.jpg,9,0,1,1,21,0,0,0,9,9,9
7131,001825_female_Asian_21/normal.jpg,15,0,2,1,21,0,0,0,15,15,15
7132,001825_female_Asian_21/mask3.jpg,3,0,0,1,21,0,0,0,3,3,3
7133,001826_female_Asian_25/mask1.jpg,3,0,0,1,25,0,0,0,3,3,3
7134,001826_female_Asian_25/mask5.jpg,3,0,0,1,25,0,0,0,3,3,3
7135,001826_female_Asian_25/mask2.jpg,3,0,0,1,25,0,0,0,3,3,3
7136,001826_female_Asian_25/mask4.jpg,3,0,0,1,25,0,0,0,3,3,3
7137,001826_female_Asian_25/incorrect_mask.jpg,9,0,1,1,25,0,0,0,9,9,9
7138,001826_female_Asian_25/normal.jpg,15,0,2,1,25,0,0,0,15,15,15
7139,001826_female_Asian_25/mask3.jpg,3,0,0,1,25,0,0,0,3,3,3
7140,001827_male_Asian_18/mask1.jpg,0,0,0,0,18,0,0,0,0,0,0
7141,001827_male_Asian_18/mask5.jpg,0,0,0,0,18,0,0,0,0,0,0
7142,001827_male_Asian_18/mask2.jpg,0,0,0,0,18,0,0,0,0,0,0
7143,001827_male_Asian_18/mask4.jpg,0,0,0,0,18,0,0,0,0,0,0
7144,001827_male_Asian_18/incorrect_mask.jpg,6,0,1,0,18,0,0,0,6,6,6
7145,001827_male_Asian_18/normal.jpg,12,0,2,0,18,0,0,0,12,12,12
7146,001827_male_Asian_18/mask3.jpg,0,0,0,0,18,0,0,0,0,0,0
7147,001829_male_Asian_24/mask1.jpg,0,0,0,0,24,0,0,0,0,0,0
7148,001829_male_Asian_24/mask5.jpg,0,0,0,0,24,0,0,0,0,0,0
7149,001829_male_Asian_24/mask2.jpg,0,0,0,0,24,0,0,0,0,0,0
7150,001829_male_Asian_24/mask4.jpg,0,0,0,0,24,0,0,0,0,0,0
7151,001829_male_Asian_24/incorrect_mask.jpg,6,0,1,0,24,0,0,0,6,6,6
7152,001829_male_Asian_24/normal.jpg,12,0,2,0,24,0,0,0,12,12,12
7153,001829_male_Asian_24/mask3.jpg,0,0,0,0,24,0,0,0,0,0,0
7154,001830_male_Asian_24/mask1.jpg,0,0,0,0,24,0,0,0,0,0,0
7155,001830_male_Asian_24/mask5.jpg,0,0,0,0,24,0,0,0,0,0,0
7156,001830_male_Asian_24/mask2.jpg,0,0,0,0,24,0,0,0,0,0,0
7157,001830_male_Asian_24/mask4.jpg,0,0,0,0,24,0,0,0,0,0,0
7158,001830_male_Asian_24/incorrect_mask.jpg,6,0,1,0,24,0,0,0,6,6,6
7159,001830_male_Asian_24/normal.jpg,12,0,2,0,24,0,0,0,12,12,12
7160,001830_male_Asian_24/mask3.jpg,0,0,0,0,24,0,0,0,0,0,0
7161,001836_female_Asian_24/mask1.jpg,3,0,0,1,24,0,0,0,3,3,3
7162,001836_female_Asian_24/mask5.jpg,3,0,0,1,24,0,0,0,3,3,3
7163,001836_female_Asian_24/mask2.jpg,3,0,0,1,24,0,0,0,3,3,3
7164,001836_female_Asian_24/mask4.jpg,3,0,0,1,24,0,0,0,3,3,3
7165,001836_female_Asian_24/incorrect_mask.jpg,9,0,1,1,24,0,0,0,9,9,9
7166,001836_female_Asian_24/normal.jpg,15,0,2,1,24,0,0,0,15,15,15
7167,001836_female_Asian_24/mask3.jpg,3,0,0,1,24,0,0,0,3,3,3
7168,001839_male_Asian_26/mask1.jpg,0,0,0,0,26,0,0,0,0,0,0
7169,001839_male_Asian_26/mask5.jpg,0,0,0,0,26,0,0,0,0,0,0
7170,001839_male_Asian_26/mask2.jpg,0,0,0,0,26,0,0,0,0,0,0
7171,001839_male_Asian_26/mask4.jpg,0,0,0,0,26,0,0,0,0,0,0
7172,001839_male_Asian_26/incorrect_mask.jpg,6,0,1,0,26,0,0,0,6,6,6
7173,001839_male_Asian_26/normal.jpg,12,0,2,0,26,0,0,0,12,12,12
7174,001839_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
7175,001840_male_Asian_23/mask1.jpg,0,0,0,0,23,0,0,0,0,0,0
7176,001840_male_Asian_23/mask5.jpg,0,0,0,0,23,0,0,0,0,0,0
7177,001840_male_Asian_23/mask2.jpg,0,0,0,0,23,0,0,0,0,0,0
7178,001840_male_Asian_23/mask4.jpg,0,0,0,0,23,0,0,0,0,0,0
7179,001840_male_Asian_23/incorrect_mask.jpg,6,0,1,0,23,0,0,0,6,6,6
7180,001840_male_Asian_23/normal.jpg,12,0,2,0,23,0,0,0,12,12,12
7181,001840_male_Asian_23/mask3.jpg,0,0,0,0,23,0,0,0,0,0,0
7182,001840-1_male_Asian_22/mask1.jpg,0,0,0,0,22,0,0,0,0,0,0
7183,001840-1_male_Asian_22/mask5.jpg,0,0,0,0,22,0,0,0,0,0,0
7184,001840-1_male_Asian_22/mask2.jpg,0,0,0,0,22,0,0,0,0,0,0
7185,001840-1_male_Asian_22/mask4.jpg,0,0,0,0,22,0,0,0,0,0,0
7186,001840-1_male_Asian_22/incorrect_mask.jpg,6,0,1,0,22,0,0,0,6,6,6
7187,001840-1_male_Asian_22/normal.jpg,12,0,2,0,22,0,0,0,12,12,12
7188,001840-1_male_Asian_22/mask3.jpg,0,0,0,0,22,0,0,0,0,0,0
7189,001841_female_Asian_40/mask1.jpg,4,1,0,1,40,1,1,1,4,4,4
7190,001841_female_Asian_40/mask5.jpg,4,1,0,1,40,1,1,1,4,4,4
7191,001841_female_Asian_40/mask2.jpg,4,1,0,1,40,1,1,1,4,4,4
7192,001841_female_Asian_40/mask4.jpg,4,1,0,1,40,1,1,1,4,4,4
7193,001841_female_Asian_40/incorrect_mask.jpg,10,1,1,1,40,1,1,1,10,10,10
7194,001841_female_Asian_40/normal.jpg,16,1,2,1,40,1,1,1,16,16,16
7195,001841_female_Asian_40/mask3.jpg,4,1,0,1,40,1,1,1,4,4,4
7196,001842_male_Asian_23/mask1.jpg,0,0,0,0,23,0,0,0,0,0,0
7197,001842_male_Asian_23/mask5.jpg,0,0,0,0,23,0,0,0,0,0,0
7198,001842_male_Asian_23/mask2.jpg,0,0,0,0,23,0,0,0,0,0,0
7199,001842_male_Asian_23/mask4.jpg,0,0,0,0,23,0,0,0,0,0,0
7200,001842_male_Asian_23/incorrect_mask.jpg,6,0,1,0,23,0,0,0,6,6,6
7201,001842_male_Asian_23/normal.jpg,12,0,2,0,23,0,0,0,12,12,12
7202,001842_male_Asian_23/mask3.jpg,0,0,0,0,23,0,0,0,0,0,0
7203,001843_male_Asian_19/mask1.jpg,0,0,0,0,19,0,0,0,0,0,0
7204,001843_male_Asian_19/mask5.jpg,0,0,0,0,19,0,0,0,0,0,0
7205,001843_male_Asian_19/mask2.jpg,0,0,0,0,19,0,0,0,0,0,0
7206,001843_male_Asian_19/mask4.jpg,0,0,0,0,19,0,0,0,0,0,0
7207,001843_male_Asian_19/incorrect_mask.jpg,6,0,1,0,19,0,0,0,6,6,6
7208,001843_male_Asian_19/normal.jpg,12,0,2,0,19,0,0,0,12,12,12
7209,001843_male_Asian_19/mask3.jpg,0,0,0,0,19,0,0,0,0,0,0
7210,001851_male_Asian_25/mask1.jpg,0,0,0,0,25,0,0,0,0,0,0
7211,001851_male_Asian_25/mask5.jpg,0,0,0,0,25,0,0,0,0,0,0
7212,001851_male_Asian_25/mask2.jpg,0,0,0,0,25,0,0,0,0,0,0
7213,001851_male_Asian_25/mask4.jpg,0,0,0,0,25,0,0,0,0,0,0
7214,001851_male_Asian_25/incorrect_mask.jpg,6,0,1,0,25,0,0,0,6,6,6
7215,001851_male_Asian_25/normal.jpg,12,0,2,0,25,0,0,0,12,12,12
7216,001851_male_Asian_25/mask3.jpg,0,0,0,0,25,0,0,0,0,0,0
7217,001852_male_Asian_48/mask1.jpg,1,1,0,0,48,1,1,1,1,1,1
7218,001852_male_Asian_48/mask5.jpg,1,1,0,0,48,1,1,1,1,1,1
7219,001852_male_Asian_48/mask2.jpg,1,1,0,0,48,1,1,1,1,1,1
7220,001852_male_Asian_48/mask4.jpg,1,1,0,0,48,1,1,1,1,1,1
7221,001852_male_Asian_48/incorrect_mask.jpg,7,1,1,0,48,1,1,1,7,7,7
7222,001852_male_Asian_48/normal.jpg,13,1,2,0,48,1,1,1,13,13,13
7223,001852_male_Asian_48/mask3.jpg,1,1,0,0,48,1,1,1,1,1,1
7224,001855_female_Asian_24/mask1.jpg,3,0,0,1,24,0,0,0,3,3,3
7225,001855_female_Asian_24/mask5.jpg,3,0,0,1,24,0,0,0,3,3,3
7226,001855_female_Asian_24/mask2.jpg,3,0,0,1,24,0,0,0,3,3,3
7227,001855_female_Asian_24/mask4.jpg,3,0,0,1,24,0,0,0,3,3,3
7228,001855_female_Asian_24/incorrect_mask.jpg,9,0,1,1,24,0,0,0,9,9,9
7229,001855_female_Asian_24/normal.jpg,15,0,2,1,24,0,0,0,15,15,15
7230,001855_female_Asian_24/mask3.jpg,3,0,0,1,24,0,0,0,3,3,3
7231,001864_female_Asian_26/mask1.jpg,3,0,0,1,26,0,0,0,3,3,3
7232,001864_female_Asian_26/mask5.jpg,3,0,0,1,26,0,0,0,3,3,3
7233,001864_female_Asian_26/mask2.jpg,3,0,0,1,26,0,0,0,3,3,3
7234,001864_female_Asian_26/mask4.jpg,3,0,0,1,26,0,0,0,3,3,3
7235,001864_female_Asian_26/incorrect_mask.jpg,9,0,1,1,26,0,0,0,9,9,9
7236,001864_female_Asian_26/normal.jpg,15,0,2,1,26,0,0,0,15,15,15
7237,001864_female_Asian_26/mask3.jpg,3,0,0,1,26,0,0,0,3,3,3
7238,001868_female_Asian_52/mask1.jpg,4,1,0,1,52,1,1,1,4,4,4
7239,001868_female_Asian_52/mask5.jpg,4,1,0,1,52,1,1,1,4,4,4
7240,001868_female_Asian_52/mask2.jpg,4,1,0,1,52,1,1,1,4,4,4
7241,001868_female_Asian_52/mask4.jpg,4,1,0,1,52,1,1,1,4,4,4
7242,001868_female_Asian_52/incorrect_mask.jpg,10,1,1,1,52,1,1,1,10,10,10
7243,001868_female_Asian_52/normal.jpg,16,1,2,1,52,1,1,1,16,16,16
7244,001868_female_Asian_52/mask3.jpg,4,1,0,1,52,1,1,1,4,4,4
7245,001879_female_Asian_54/mask1.jpg,4,1,0,1,54,1,1,1,4,4,4
7246,001879_female_Asian_54/mask5.jpg,4,1,0,1,54,1,1,1,4,4,4
7247,001879_female_Asian_54/mask2.jpg,4,1,0,1,54,1,1,1,4,4,4
7248,001879_female_Asian_54/mask4.jpg,4,1,0,1,54,1,1,1,4,4,4
7249,001879_female_Asian_54/incorrect_mask.jpg,10,1,1,1,54,1,1,1,10,10,10
7250,001879_female_Asian_54/normal.jpg,16,1,2,1,54,1,1,1,16,16,16
7251,001879_female_Asian_54/mask3.jpg,4,1,0,1,54,1,1,1,4,4,4
7252,001881_female_Asian_50/mask1.jpg,4,1,0,1,50,1,1,1,4,4,4
7253,001881_female_Asian_50/mask5.jpg,4,1,0,1,50,1,1,1,4,4,4
7254,001881_female_Asian_50/mask2.jpg,4,1,0,1,50,1,1,1,4,4,4
7255,001881_female_Asian_50/mask4.jpg,4,1,0,1,50,1,1,1,4,4,4
